ine,name,pop
49046,Cerecinos de Campos,231.0
49050,Cobreros,543.0
49264,Villar del Buey,483.0
49146,El Pego,268.0
37299,Santiz,225.0
40034,Caballar,78.0
03070,Formentera del Segura,4868.0
03062,Daya Vieja,698.0
16096,Graja de Iniesta,343.0
50157,Malón,474.0
14035,Hinojosa del Duque,6534.0
48085,Sopelana,15048.0
02057,Ossa de Montiel,2233.0
31110,Gallipienzo,100.0
40099,Honrubia de la Cuesta,49.0
37290,San Pedro del Valle,143.0
28119,Quijorna,4044.0
28158,Valdemanco,1097.0
40210,Urueñas,105.0
40026,Basardilla,136.0
28175,Villamantilla,1660.0
28174,Villamanta,2899.0
01023,Elvillar,315.0
01016,Bernedo,541.0
06014,Azuaga,7587.0
01037,Arraya-Maestu,812.0
03136,Vall de Gallinera,583.0
44119,Griegos,154.0
13022,Ballesteros de Calatrava,363.0
46065,Beniparrell,2108.0
04015,Alsodux,126.0
14048,Palenciana,1431.0
31254,Villafranca,3163.0
47198,Villacarralón,71.0
16088,Fuentelespino de Moya,101.0
16085,La Frontera,155.0
16099,La Hinojosa,184.0
06024,Cabeza la Vaca,1257.0
06040,Corte de Peleas,1153.0
04088,Tabernas,3991.0
04078,Rioja,1609.0
04007,Alcolea,829.0
04070,Oria,2219.0
01010,Ayala,2921.0
01042,Oquendo,1184.0
23087,Torredonjimeno,13213.0
16163,Portilla,58.0
37267,Retortillo,172.0
28086,El Molar,9999.0
49246,Villalba de la Lampreana,212.0
49255,Villamor de los Escuderos,362.0
49232,Vega de Villalobos,88.0
04016,Antas,3472.0
04005,Alboloduy,579.0
09261,Peñaranda de Duero,470.0
06067,Higuera la Real,2186.0
30008,Alhama de Murcia,24163.0
03012,Algorfa,3788.0
49153,Perilla de Castro,150.0
49104,Mahíde,299.0
49131,Moralina,211.0
50200,Paniza,574.0
16181,Rozalén del Monte,48.0
49130,Morales de Valverde,156.0
49077,Fresno de Sayago,137.0
38031,Los Realejos,37867.0
47021,Bocigas,75.0
47163,Tiedra,273.0
01022,Elciego,971.0
01020,Cuartango,402.0
28048,Corpa,832.0
28024,Braojos de la Sierra,233.0
12094,Puebla Tornesa,1322.0
47050,Cigales,5454.0
19138,Hita,336.0
23079,Santisteban del Puerto,4451.0
37371,Villasrubias,231.0
49155,Piedrahita de Castro,104.0
49180,Roelos de Sayago,133.0
49134,Muelas de los Caballeros,184.0
49128,Morales de Rey,529.0
49080,Fuentelapeña,589.0
49177,Rionegro del Puente,224.0
49152,Pereruela,499.0
47138,Rubí de Bracamonte,207.0
19242,Romanones,127.0
49143,Palacios de Sanabria,233.0
49048,Cernadilla,105.0
49066,Ferreras de Abajo,461.0
50240,Sástago,1067.0
04068,Olula de Castro,175.0
04076,Purchena,1563.0
34232,Villarramiel,782.0
49124,Moral de Sayago,265.0
14024,Encinas Reales,2208.0
10128,Moraleja,6562.0
31172,Monreal,511.0
34050,Castrillo de Don Juan,177.0
12079,Montanejos,649.0
49136,Muga de Sayago,313.0
19197,Las Navas de Jadraque,37.0
10207,Villa del Campo,435.0
11018,El Gastor,1675.0
04067,Ohanes,553.0
03902,Pilar de la Horadada,24316.0
50152,Maella,2158.0
37039,Bañobárez,277.0
37044,Barruecopardo,409.0
49055,Cotanes del Monte,79.0
49137,Navianos de Valverde,157.0
49083,Fuentesecas,43.0
46026,Alfarp,1763.0
37184,Masueco,240.0
19126,Galápagos,2802.0
44049,Calaceite,961.0
30005,Alcantarilla,43876.0
01054,Urcabustaiz,1470.0
21023,El Cerro de Andévalo,2246.0
05070,Donvidas,31.0
47025,Brahojos de Medina,96.0
47084,Mayorga,1354.0
34110,Mudá,81.0
34055,Cervatos de la Cueza,241.0
49225,Uña de Quintana,119.0
49165,Prado,53.0
45037,El Carpio de Tajo,1948.0
50230,Sádaba,1278.0
01019,Cripán,174.0
44135,Libros,102.0
22139,Laperdiguera,87.0
45057,Chueca,252.0
31089,Enériz,328.0
19220,Pioz,5261.0
03088,Monforte del Cid,9283.0
22114,Gistaín,114.0
49062,Espadañedo,109.0
49238,Villabrázaro,255.0
49262,Villardeciervos,383.0
05017,Aveinte,67.0
05054,Casavieja,1362.0
01033,Lapuebla de Labarca,895.0
01047,Ribera Baja,1477.0
41032,Cazalla de la Sierra,4626.0
44008,Albalate del Arzobispo,1936.0
09424,Viloria de Rioja,38.0
20010,Anoeta,2112.0
37088,Carrascal del Obispo,185.0
34149,Requena de Campos,27.0
47141,Salvador de Zapardiel,99.0
34154,Revilla de Collazos,75.0
41034,Coria del Río,31278.0
28135,Santa María de la Alameda,1584.0
45141,Quero,1006.0
09343,Santa Cecilia,107.0
45050,Ciruelos,723.0
16015,La Almarcha,469.0
45058,Domingo Pérez,418.0
50102,Fabara,1063.0
22009,Albelda,728.0
35009,Gáldar,25108.0
06157,Villarta de los Montes,375.0
41084,El Rubio,3287.0
13077,Santa Cruz de Mudela,3881.0
41056,La Luisiana,4618.0
37199,Monsagro,129.0
19134,Herrería,13.0
09268,Pinilla de los Barruecos,100.0
46130,Gabarda,1023.0
41073,El Pedroso,2062.0
45134,Portillo de Toledo,2384.0
47223,Villardefrades,145.0
47044,Castronuevo de Esgueva,412.0
24131,Riego de la Vega,697.0
34094,Ledigos,59.0
31125,Igúzquiza,307.0
34238,Villaviudas,356.0
37347,La Vellés,566.0
04008,Alcóntar,545.0
06031,Carmonita,514.0
22904,La Sotonera,879.0
47014,Barruelo del Valle,51.0
40024,Ayllón,1110.0
12119,Torre Embesora,164.0
47012,Bahabón,97.0
22027,Angüés,350.0
40021,Arevalillo de Cega,18.0
37136,Fuenteguinaldo,635.0
37165,Iruelos,29.0
37079,Canillas de Abajo,64.0
37185,Castellanos de Villiquera,727.0
05132,Mombeltrán,922.0
06101,Peraleda del Zaucejo,465.0
40223,Vegas de Matute,370.0
40056,Cobos de Fuentidueña,25.0
40200,Tabanera la Luenga,51.0
09159,Hontanas,69.0
31164,Mélida,739.0
40220,Valleruela de Pedraza,61.0
40208,Turégano,1007.0
41026,Casariche,5291.0
21031,Encinasola,1232.0
37096,Castillejo de Martín Viejo,193.0
12067,Geldo,665.0
03073,Gorga,286.0
37116,Doñinos de Ledesma,62.0
37120,Encina de San Silvestre,111.0
06057,Garlitos,510.0
06099,La Parra,1297.0
37181,Martiago,252.0
37169,Larrodrigo,178.0
16007,La Alberca de Záncara,1504.0
12068,Herbés,68.0
22051,Bárcabo,116.0
06097,Orellana la Vieja,2580.0
06104,Puebla de la Reina,689.0
37086,Carpio de Azaba,110.0
37117,Doñinos de Salamanca,2273.0
19283,Torremocha del Pinar,32.0
37292,San Pelayo de Guareña,86.0
09445,Villambistia,44.0
47028,Cabezón de Valderaduey,24.0
34116,Osornillo,57.0
37022,Aldeaseca de la Frontera,241.0
37097,Castraz,33.0
37349,La Vídola,95.0
10085,El Gordo,363.0
10027,Benquerencia,74.0
12073,Ludiente,162.0
40218,Valle de Tabladillo,78.0
40191,Santo Tomé del Puerto,230.0
40088,Fuenterrebollo,313.0
22113,La Fueva,597.0
03074,Granja de Rocamora,2728.0
37316,Tamames,781.0
37057,Bóveda del Río Almar,186.0
47147,San Pablo de la Moraleja,113.0
46047,Bélgida,651.0
09392,Tosantos,48.0
09167,Hornillos del Camino,44.0
19171,Marchamalo,8714.0
37193,Miranda del Castañar,361.0
09431,Villafranca Montes de Oca,117.0
16218,Uclés,230.0
37083,Cantaracillo,188.0
37090,Las Casas del Conde,63.0
49006,Algodre,131.0
49023,Bermillo de Sayago,1028.0
21026,Cortelazor,302.0
45121,Ocaña,15560.0
40171,Ribota,40.0
40203,Torrecaballeros,1505.0
06068,Hinojosa del Valle,472.0
06046,Esparragalejo,1506.0
45205,Yuncos,13189.0
44184,Plou,42.0
49012,Argañín,79.0
16026,Atalaya del Cañavate,91.0
40212,Valdevacas de Montejo,29.0
40211,Valdeprados,63.0
40047,Castro de Fuentidueña,41.0
23045,Huesa,2411.0
01013,Barrundia,882.0
31237,Unciti,257.0
35018,San Bartolomé,19551.0
09208,Mecerreyes,176.0
14044,Monturque,1929.0
50081,Cetina,534.0
40233,Zarzuela del Monte,507.0
40062,Cubillo,74.0
10178,Talaván,775.0
37082,Cantalpino,802.0
40060,Condado de Castilnovo,74.0
40193,Sebúlcor,239.0
50155,Malanquilla,71.0
50043,Bárboles,277.0
34236,Villaturde,148.0
37034,El Arco,85.0
10009,Alcollarín,259.0
28101,Olmeda de las Fuentes,429.0
28087,Los Molinos,4781.0
09253,Pardilla,109.0
40055,Cilleruelo de San Mamés,41.0
40201,Tolocirio,38.0
34003,Abia de las Torres,165.0
49011,Arcos de la Polvorosa,211.0
49004,Alcubilla de Nogales,108.0
37021,Aldeaseca de Alba,65.0
28132,San Martín de la Vega,21010.0
31120,Guesálaz,462.0
44251,Villafranca del Campo,290.0
09437,Villahoz,262.0
49099,Losacio,90.0
14028,Fuente la Lancha,330.0
06056,Garbayuela,450.0
28149,Torrejón de la Calzada,10653.0
45024,Burujón,1344.0
06062,Helechosa de los Montes,556.0
06105,Puebla del Maestre,653.0
37098,Cepeda,287.0
37325,El Tornadizo,88.0
46086,Carrícola,97.0
46061,Beniflá,505.0
46023,Alfahuir,515.0
06049,Feria,1054.0
04095,Uleila del Campo,815.0
37018,Aldeanueva de la Sierra,88.0
45151,San Martín de Montalbán,778.0
34192,Valde-Ucieza,77.0
34133,Población de Cerrato,102.0
46012,Alborache,1568.0
46041,Aras de los Olmos,401.0
46033,Almiserat,278.0
34174,Santoyo,187.0
34228,Villanuño de Valdavia,91.0
20066,Régil,588.0
40037,Calabazas de Fuentidueña,23.0
40179,Sanchonuño,1053.0
40140,Navalilla,90.0
40097,Grajera,252.0
24009,Balboa,269.0
37059,Buenamadre,108.0
49024,La Bóveda de Toro,682.0
49108,Manganeses de la Lampreana,438.0
06064,Higuera de la Serena,881.0
06077,Malcocinado,343.0
40080,Fresno de la Fuente,75.0
40046,Castillejo de Mesleón,119.0
37218,Navamorales,45.0
10176,Serrejón,410.0
49242,Villafáfila,429.0
28089,Moraleja de Enmedio,5580.0
49009,Andavías,404.0
37023,Aldeatejada,2662.0
40091,Fuentesoto,96.0
34223,Villamoronta,236.0
31161,Mañeru,452.0
47092,Montealegre de Campos,105.0
37170,Ledesma,1480.0
47155,Santovenia de Pisuerga,4762.0
45032,Camarenilla,606.0
41087,Sanlúcar la Mayor,14648.0
41031,El Castillo de las Guardas,1501.0
09017,Anguix,166.0
09020,Araúzo de Miel,260.0
44229,Torres de Albarracín,187.0
44220,Torralba de los Sisones,145.0
14026,Espiel,2326.0
41093,Tomares,25432.0
50217,Pradilla de Ebro,553.0
47027,Cabezón de Pisuerga,3910.0
01902,Lantarón,929.0
41059,Mairena del Aljarafe,48017.0
12011,Almenara,6813.0
40184,San Pedro de Gaíllos,315.0
04074,Pechina,4552.0
04071,Padules,438.0
28164,Valdetorres de Jarama,5175.0
41102,El Viso del Alcor,19458.0
14051,Pedroche,1441.0
41025,Carrión de los Céspedes,2647.0
04023,Beires,140.0
50176,Morata de Jiloca,285.0
44240,Valbona,187.0
37009,Alba de Yeltes,205.0
50211,Plasencia de Jalón,378.0
29036,Carratraca,801.0
49015,Arrabalde,186.0
37109,Colmenar de Montemayor,177.0
37126,Espadaña,32.0
06079,Manchita,741.0
06069,Hornachos,3375.0
37069,Calvarrasa de Abajo,1240.0
37104,Cilleros de la Bastida,21.0
19096,Condemios de Arriba,101.0
37103,Cespedosa de Tormes,480.0
37085,Carbajosa de la Sagrada,7791.0
37068,Cabrillas,316.0
37050,Berrocal de Huebra,75.0
44210,Sarrión,1261.0
44223,Torre de Arcas,76.0
13084,Torre de Juan Abad,928.0
37106,Cipérez,233.0
37061,El Cabaco,227.0
45159,Sartajada,104.0
09021,Arauzo de Salce,44.0
09055,Brazacorta,43.0
44037,Beceite,572.0
37376,Vitigudino,2344.0
46052,Benavites,652.0
46006,Albaida,6322.0
10131,Navalmoral de la Mata,17352.0
19215,Peñalver,172.0
50201,Paracuellos de Jiloca,610.0
03034,Benijófar,3679.0
06065,Higuera de Llerena,343.0
14019,Castro del Río,7597.0
14014,Cañete de las Torres,2766.0
47101,Nava del Rey,1924.0
46157,Llosa de Ranes,3765.0
37237,Pedrosillo de los Aires,312.0
09163,Hontoria del Pinar,613.0
46031,Alginet,14844.0
46024,Alfara de la Baronía,624.0
49069,Figueruela de Arriba,310.0
31003,Abaurrea Alta,121.0
47133,Renedo de Esgueva,3993.0
28170,Villaconejos,3569.0
41041,Estepa,12430.0
44245,Valdeltormo,304.0
44221,Torrecilla de Alcañiz,436.0
44224,Torre de las Arcas,19.0
16094,Gascueña,132.0
34136,Poza de la Vega,160.0
31248,Valcarlos,336.0
45172,Torrico,688.0
04901,Las Tres Villas,547.0
04073,Paterna del Río,399.0
16130,Montalbo,703.0
16175,Quintanar del Rey,7508.0
06039,La Coronada,2136.0
41036,El Coronil,4659.0
50205,Las Pedrosas,118.0
44267,Vivel del Río Martín,63.0
50181,Muel,1540.0
14011,Los Blázquez,619.0
46111,Chiva,17951.0
40017,Anaya,111.0
46038,Andilla,338.0
19331,Yunquera de Henares,4706.0
50163,María de Huerva,6558.0
44155,Montalbán,1162.0
44244,Valdelinares,82.0
46087,Casas Altas,118.0
46069,Benisuera,196.0
20070,Segura,1496.0
21004,Almonaster la Real,1759.0
50238,Santa Eulalia de Gállego,101.0
46063,Benimodo,2332.0
46049,Bellús,317.0
44211,Segura de los Baños,55.0
50064,Cabañas de Ebro,473.0
16160,Pineda de Gigüela,58.0
16161,Piqueras del Castillo,36.0
09044,Barrios de Colina,55.0
09050,Berberana,52.0
37222,Negrilla de Palencia,78.0
48054,Lejona,32748.0
06147,Valle de Matamoros,337.0
16129,Montalbanejo,82.0
03079,Ibi,24500.0
18109,Jete,990.0
16154,Las Pedroñeras,6416.0
16139,Olivares de Júcar,290.0
09013,Altable,44.0
09039,Barbadillo del Pez,64.0
09033,Bahabón de Esgueva,80.0
09907,Alfoz de Quintanadueñas,2158.0
31182,Nazar,40.0
06161,Zarza Capilla,295.0
02071,San Pedro,1155.0
29048,Cuevas del Becerro,1617.0
29099,La Viñuela,2044.0
03085,Llíber,882.0
13903,Arenales de San Gregorio,626.0
28145,Talamanca de Jarama,4607.0
28141,Sevilla la Nueva,9802.0
50166,Mesones de Isuela,270.0
50172,Monreal de Ariza,175.0
50084,Clarés de Ribota,73.0
09007,Aguilar de Bureba,46.0
09046,Bascuñana,20.0
37032,Arapiles,744.0
24015,Benavides,2321.0
10173,Saucedilla,1002.0
05040,Bularros,55.0
23005,Andújar,35610.0
21071,Valdelarco,239.0
16151,Paredes,61.0
29095,Villanueva de Algaidas,4084.0
29009,Almáchar,1959.0
50203,Pastriz,1316.0
50208,Pina de Ebro,2478.0
09340,San Millán de Lara,61.0
09368,Sordillos,23.0
09047,Belbimbre,53.0
14018,El Carpio,4327.0
09051,Berlangas de Roa,204.0
09006,Aguas Cándidas,61.0
09384,Tordómar,290.0
09388,Torrelara,34.0
35017,Puerto del Rosario,46150.0
29021,Atajate,168.0
45150,San Bartolomé de las Abiertas,637.0
44205,Samper de Calanda,734.0
44169,Ojos Negros,321.0
44154,Monroyo,324.0
44161,Muniesa,575.0
44175,Orrios,112.0
19044,Atienza,406.0
28165,Valdilecha,3289.0
50047,Berdejo,40.0
28022,Boadilla del Monte,66349.0
44147,Mazaleón,474.0
44241,Valdealgorfa,581.0
44235,Tramacastilla,133.0
44144,Martín del Río,367.0
05179,Papatrigo,215.0
09352,Santa María del Mercadillo,119.0
09345,Santa Cruz de la Salceda,148.0
45036,Carmena,771.0
09375,Tamarón,52.0
22055,Berbegal,321.0
22090,Colungo,124.0
16141,Olmeda del Rey,129.0
29033,Canillas de Aceituno,1801.0
19139,Hombrados,44.0
06020,Bienvenida,1999.0
16202,Talayuelas,873.0
16137,Narboneta,42.0
40070,Duruelo,172.0
06016,Barcarrota,3456.0
44163,Noguera de Albarracín,131.0
44204,Saldón,32.0
05094,Herreros de Suso,141.0
05267,Zapardiel de la Ribera,90.0
45901,Santo Domingo-Caudilla,1299.0
09373,Sotresgudo,413.0
44225,Torre del Compte,120.0
45190,Villaminaya,518.0
50192,Nuévalos,318.0
44246,Valderrobres,2555.0
29100,Yunquera,2828.0
28108,Pedrezuela,6606.0
44193,Puertomingalvo,135.0
44207,San Martín del Río,135.0
22014,Alcalá de Gurrea,265.0
06084,Mirandilla,1232.0
45102,Mocejón,5188.0
09048,Belorado,1823.0
44217,Toril y Masegoso,31.0
44194,Ráfales,149.0
06106,Puebla del Prior,462.0
06082,Mengabril,504.0
29085,Salares,194.0
29049,Cuevas de San Marcos,3647.0
29093,Valle de Abdalajís,2439.0
41046,Gilena,3647.0
14034,El Guijo,342.0
14047,Obejo,2101.0
09338,San Mamés de Burgos,323.0
45092,Marjaliza,258.0
09227,Montorio,138.0
41014,Badolatosa,3058.0
44219,Tornos,175.0
22202,Salas Bajas,184.0
22128,Ilche,183.0
22174,Peralta de Alcofea,576.0
50059,Bujaraloz,938.0
22083,Castejón de Monegros,459.0
09439,Villalbilla de Burgos,1554.0
18153,Peligros,11725.0
06112,Retamal de Llerena,428.0
04072,Partaloa,836.0
11010,Bornos,7506.0
44137,Linares de Mora,242.0
44127,Jabaloyas,66.0
09350,Santa María del Campo,508.0
09360,San Vicente del Valle,26.0
11017,Espera,3755.0
11026,Prado del Rey,5692.0
22141,Lascellas-Ponzano,138.0
22176,Peraltilla,212.0
49148,Peleas de Abajo,248.0
44179,Peñarroya de Tastavins,467.0
09351,Santa María del Invierno,70.0
44173,Los Olmos,111.0
44126,La Iglesuela del Cid,357.0
09334,Salinillas de Bureba,55.0
09472,Villazopeque,51.0
29034,Canillas de Albaida,807.0
29088,Sierra de Yeguas,3418.0
45046,Cebolla,3270.0
28151,Torrelaguna,5081.0
44014,Alcorisa,3243.0
44230,Torrevelilla,161.0
35010,Haría,5623.0
20046,Irura,1885.0
21062,Rosal de la Frontera,1676.0
45136,La Puebla de Montalbán,8144.0
45029,Caleruela,203.0
09381,Tinieblas de la Sierra,20.0
45083,Layos,931.0
05192,Puerto Castilla,99.0
05124,Medinilla,79.0
10182,Toril,157.0
10097,Higuera de Albalat,102.0
10063,Cerezo,147.0
46234,Sot de Chera,427.0
48913,Ciérvana,1512.0
46109,Cheste,8951.0
44118,La Ginebrosa,188.0
44121,Gúdar,73.0
46197,Poliñá de Júcar,2577.0
22199,Sabiñánigo,9695.0
45015,Arcicóllar,1089.0
09347,Santa Gadea del Cid,180.0
40213,Valdevacas y Guijar,83.0
46043,Ayelo de Rugat,160.0
44117,Gea de Albarracín,459.0
44187,La Portellada,249.0
01044,Peñacerrada,332.0
01055,Valdegovía,1064.0
31192,Olóriz,210.0
31190,Olejua,49.0
47066,Fuensaldaña,2146.0
47170,Torre de Peñafiel,57.0
47106,Olmos de Peñafiel,35.0
50050,Bijuesca,93.0
22186,Pozán de Vero,228.0
47171,Torrelobatón,387.0
47218,Villanueva de Duero,1263.0
06100,Peñalsordo,805.0
41003,Albaida del Aljarafe,3220.0
05089,Guisando,458.0
05175,El Oso,125.0
50099,Épila,4704.0
03051,Campo de Mirra,447.0
03052,Cañada,1213.0
40015,Aldehuela del Codonal,24.0
10086,La Granja,313.0
45068,Garciotum,220.0
09362,Sarracín,261.0
45093,Marrupe,166.0
12085,Oropesa del Mar,12640.0
18159,Píñar,1040.0
22201,Salas Altas,301.0
22082,Castejón del Puente,359.0
19245,Sacedón,1623.0
09425,Vilviestre del Pinar,511.0
47111,La Pedraja de Portillo,1186.0
37108,Coca de Alba,96.0
47112,Pedrajas de San Esteban,3434.0
47007,Aldeamayor de San Martín,6290.0
09382,Tobar,27.0
45104,Montearagón,598.0
45018,Barcience,1110.0
09378,Tejada,35.0
37025,Aldehuela de la Bóveda,260.0
37223,Olmedo de Camaces,87.0
20001,Abalcisqueta,321.0
28157,Valdelaguna,1122.0
28168,El Vellón,2281.0
03123,Sax,10346.0
09129,Fresneda de la Sierra Tirón,98.0
16128,Monreal del Llano,44.0
44247,Valjunquera,336.0
44228,Torremocha de Jiloca,115.0
44197,Ródenas,57.0
18161,Polícar,252.0
18910,El Pinar,867.0
31130,Iturmendi,428.0
31143,Larraona,100.0
31129,Ituren,543.0
29046,Cortes de la Frontera,3048.0
31140,Lanz,150.0
31168,Metauten,263.0
31204,Piedramillera,46.0
10174,Segura de Toro,190.0
19174,Matillas,111.0
22223,Sopeira,84.0
19221,Piqueras,33.0
49129,Morales de Toro,918.0
47010,Arroyo de la Encomienda,23304.0
34246,Villovieco,62.0
31004,Abaurrea Baja,30.0
14067,Villafranca de Córdoba,4895.0
47217,Villanubla,2903.0
47137,Roturas,26.0
19286,Tórtola de Henares,1439.0
46235,Sueca,29194.0
44201,Rubielos de Mora,600.0
20009,Andoáin,14517.0
31214,Salinas de Oro,110.0
31084,Echarri Aranaz,2551.0
37054,El Bodón,247.0
45012,Almonacid de Toledo,991.0
12101,San Rafael del Río,532.0
45160,Segurilla,1412.0
09332,Saldaña de Burgos,203.0
37055,Bogajo,124.0
31126,Imoz,433.0
31155,Liédena,354.0
09354,Santa Olalla de Bureba,38.0
45086,Lucillos,666.0
09335,San Adrián de Juarros,84.0
47082,Matapozuelos,977.0
47175,Tudela de Duero,8861.0
31149,Leiza,3011.0
31242,Urraúl Bajo,330.0
31213,Saldías,125.0
37147,Garcibuey,186.0
48040,Gatica,1633.0
37271,Rollán,317.0
45101,Miguel Esteban,4751.0
09072,Carcedo de Burgos,513.0
38015,Garachico,4940.0
14068,Villaharta,630.0
18057,Cúllar Vega,7947.0
19166,Málaga del Fresno,187.0
41045,Gerena,7971.0
41013,Aznalcóllar,6096.0
31241,Urraúl Alto,136.0
31208,Ribaforada,3697.0
44108,La Fresneda,459.0
44099,Escucha,788.0
18048,Cijuela,3827.0
19198,Negredo,12.0
40082,Fuente de Santa Cruz,105.0
39101,Valle de Villaverde,249.0
50298,Zuera,8766.0
47090,Mojados,3415.0
47093,Montemayor de Pililla,837.0
45144,El Real de San Vicente,966.0
28152,Torrelodones,25433.0
31177,Murieta,345.0
31167,Mendigorría,1261.0
41097,Villamanrique de la Condesa,4694.0
06149,Villafranca de los Barros,12284.0
47061,Esguevillas de Esgueva,257.0
09223,Monasterio de la Sierra,38.0
30033,Puerto Lumbreras,18006.0
31128,Isaba,384.0
18182,Ugíjar,2574.0
41009,Almadén de la Plata,1328.0
41035,Coripe,1218.0
31142,Larraga,2158.0
31174,Morentin,110.0
42044,Cabrejas del Campo,48.0
42083,Frechilla de Almazán,20.0
31220,Santacara,874.0
31139,Lana,149.0
37036,San Miguel del Robledo,52.0
18043,Carataunas,207.0
16146,Pajarón,71.0
19108,Durón,108.0
41090,El Saucejo,4189.0
41902,Isla Mayor,5748.0
20044,Icazteguieta,498.0
45061,Escalona,3987.0
09447,Villamiel de la Sierra,43.0
18165,Pulianas,5659.0
37317,Tarazona de Guareña,261.0
02080,Villapalacios,539.0
02084,Villaverde de Guadalimar,325.0
31245,Urzainqui,76.0
31090,Erasun,155.0
31145,Lazagurría,170.0
31144,Larráun,918.0
31123,Huarte-Araquil,770.0
31195,Orbaiceta,186.0
42086,Fuentecambrón,29.0
41062,Martín de la Jara,2627.0
41017,Bormujos,23071.0
31079,Desojo,68.0
45199,El Viso de San Juan,6380.0
48078,Portugalete,44843.0
42064,Ciria,67.0
44100,Estercuel,198.0
44076,Cella,2702.0
42193,Valdelagua del Cerro,13.0
18022,Atarfe,20914.0
18020,Arenas del Rey,608.0
02070,Salobre,442.0
41096,Valencina de la Concepción,8050.0
31035,Armañanzas,47.0
18170,Rubite,419.0
37123,Encinasola de los Comendadores,146.0
37324,Tordillos,306.0
41082,La Roda de Andalucía,4168.0
05034,Blasconuño de Matacabras,14.0
06002,Aceuchal,5307.0
06071,La Lapa,298.0
18902,El Valle,941.0
18179,Torvizcón,608.0
41054,Lora de Estepa,890.0
41064,Montellano,7032.0
47086,Medina de Rioseco,4617.0
37318,Tardáguila,193.0
42161,Salduero,148.0
49133,Moreruela de Tábara,290.0
04022,Bédar,953.0
18181,Turón,203.0
18911,Vegas del Genil,12424.0
37215,Nava de Sotrobal,147.0
37377,Yecla de Yeltes,223.0
24022,Borrenes,297.0
24162,Santovenia de la Valdoncina,2058.0
37217,Navalmoral de Béjar,57.0
37328,Trabanca,159.0
42042,Buitrago,68.0
42178,Talveila,105.0
22204,Sallent de Gállego,1505.0
31077,Corella,8756.0
18015,Alicún de Ortega,461.0
31098,Esteríbar,2918.0
18907,Valle del Zalabí,2128.0
37149,Garcirrey,52.0
22253,Yésero,60.0
18024,Beas de Granada,1007.0
18904,Alpujarra de la Sierra,933.0
37219,Navarredonda de la Rinconada,153.0
37320,Tejeda y Segoyuela,97.0
04077,Rágol,297.0
05041,Burgohondo,1269.0
05165,Navarredonda de Gredos,451.0
